date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-04-24 00:00:00,31.8,26.1,38,0,,132,5.2,,1005.6,
2022-04-25 00:00:00,32.6,27,39,0,,134,5.6,,1004.8,
2022-04-26 00:00:00,33.5,27.9,40,0,,192,5.8,,1005.1,
2022-04-27 00:00:00,33.5,28.2,39.7,0,,274,5.1,,1005.2,
2022-04-28 00:00:00,32.6,24.6,39.8,4.8,,112,4.6,,1005.2,
2022-04-29 00:00:00,29.6,24.3,35.6,0,,131,5.5,,1006.7,
2022-04-30 00:00:00,30.6,24.8,36.3,8,,133,6.5,,1006.1,
2022-05-01 00:00:00,29,24.5,35,5.6,,9,4.8,,1005.7,
2022-05-02 00:00:00,26.7,23.4,30,14.7,,17,4,,1008.5,
2022-05-03 00:00:00,27.3,23.7,31.1,0.1,,124,5.9,,1011.3,
2022-05-04 00:00:00,27.1,22.1,32.8,0,,169,3.6,,1010.5,
2022-05-05 00:00:00,28.1,22.4,33.7,0,,165,4.5,,1008.1,
2022-05-06 00:00:00,29.2,25,34.3,9.9,,28,4.3,,1007.1,
2022-05-07 00:00:00,27.3,24.4,34,36.2,,29,4.4,,1007.8,
2022-05-08 00:00:00,27.4,24,32,8.4,,22,4.4,,1008,
2022-05-09 00:00:00,28.1,24.5,34,1.5,,114,3.6,,1007.9,
2022-05-10 00:00:00,27.9,24.6,33.9,52.4,,123,4.6,,1007.7,
2022-05-11 00:00:00,27.5,24.4,33,4.9,,146,5.7,,1007.1,
2022-05-12 00:00:00,28.6,25.1,34.1,2.6,,183,5.7,,1006,
2022-05-13 00:00:00,29.4,25,34.5,3,,209,5.7,,1005.3,
2022-05-14 00:00:00,29.9,25.9,36,7.9,,211,5.1,,1006.1,
2022-05-15 00:00:00,30.1,25.5,36.5,8.2,,197,5.9,,1006.9,
2022-05-16 00:00:00,30,26,36.9,29.2,,201,6.1,,1006.8,
2022-05-17 00:00:00,26.5,24.4,30,81.7,,128,6.1,,1008.4,
2022-05-18 00:00:00,26.3,23.9,30.6,15.3,,127,3.5,,1008.9,
2022-05-19 00:00:00,26.3,23.8,30.5,13.6,,101,5.5,,1008.4,
2022-05-20 00:00:00,26.5,24.5,31,24.6,,131,10.4,,1004.8,
2022-05-21 00:00:00,26,24.7,27.5,61.9,,159,12.3,,1001.1,
2022-05-22 00:00:00,27.1,24,31.6,2.4,,181,7.4,,1000.6,
2022-05-23 00:00:00,28.3,24.5,33.5,3.1,,185,8.3,,1002.2,
2022-05-24 00:00:00,27.5,24.4,33.2,14.2,,142,5.2,,1005.7,
2022-05-25 00:00:00,28.6,24.6,33,0.6,,234,6,,1006.6,
2022-05-26 00:00:00,,,,,,,,,,
2022-05-27 00:00:00,,,,,,,,,,
2022-05-28 00:00:00,29.5,26,35.3,4.8,,247,8.4,,1002.6,
2022-05-29 00:00:00,29.3,25.9,33.7,0,,250,8.5,,1003.2,
2022-05-30 00:00:00,29.8,25.8,35.2,0.2,,237,6.7,,1003.2,
2022-05-31 00:00:00,28.2,24.7,34.2,5.3,,159,5.8,,1003.9,
2022-06-01 00:00:00,29.3,24.5,34,0.1,,177,4.3,,1004.7,
2022-06-02 00:00:00,30.5,26.3,35.3,0,,244,6.1,,1004.6,
2022-06-03 00:00:00,28.9,25.5,34.7,4.4,,141,5.8,,1005.4,
2022-06-04 00:00:00,27.7,24.5,33.4,9.7,,141,7.2,,1006.7,
2022-06-05 00:00:00,27.7,24,31.5,3.2,,182,5.5,,1006.3,
2022-06-06 00:00:00,28.4,24.6,33,5.5,,188,4.5,,1005.3,
2022-06-07 00:00:00,28.1,25.3,31.6,7.6,,176,4.7,,1005.6,
2022-06-08 00:00:00,27.8,24.8,31.1,3.7,,184,5,,1006,
2022-06-09 00:00:00,28.3,25.1,33.7,10.1,,231,3.5,,1006.1,
2022-06-10 00:00:00,28.1,24.6,32.5,1.3,,192,6.2,,1006,
2022-06-11 00:00:00,28.4,25.1,32.6,4.1,,203,5.1,,1006.8,
2022-06-12 00:00:00,28.9,25,33.1,3.2,,227,5.6,,1007,
2022-06-13 00:00:00,29.6,24.8,34.8,1.6,,216,6.1,,1006.7,
2022-06-14 00:00:00,29.9,25.4,34.5,0.7,,186,5.7,,1006.1,
2022-06-15 00:00:00,28.2,24.7,33.4,14.1,,159,7.2,,1007.5,
2022-06-16 00:00:00,28.3,24.6,33.5,5,,117,4.6,,1008.5,
2022-06-17 00:00:00,29,24.6,34.8,0.9,,193,5.8,,1007.7,
2022-06-18 00:00:00,29.5,25.8,34.6,0.1,,243,7.6,,1007.3,
2022-06-19 00:00:00,30.4,27,35.1,0.3,,270,10.7,,1006.3,
2022-06-20 00:00:00,29.7,25.7,35.4,0.6,,260,9.3,,1004.4,
2022-06-21 00:00:00,30.1,26,35.2,0,,250,8.5,,1003.7,
2022-06-22 00:00:00,29.9,26.4,34.6,1.9,,232,8.3,,1006.1,
2022-06-23 00:00:00,29.7,25.3,34.6,4.1,,202,5.2,,1007.1,
2022-06-24 00:00:00,28.7,24.9,34.6,4.4,,168,3.2,,1006.3,
2022-06-25 00:00:00,28.6,24.4,34,3.5,,132,5.7,,1005.3,
2022-06-26 00:00:00,27.9,24.7,33.5,4.8,,125,6,,1007,
2022-06-27 00:00:00,28.7,25.8,35,3.3,,156,5.5,,1007.5,
2022-06-28 00:00:00,29.3,25.1,34.1,0.3,,194,6.9,,1005.8,
2022-06-29 00:00:00,30.1,25.3,35.5,1,,279,7.4,,1003.1,
2022-06-30 00:00:00,29.9,26.7,35.3,0.8,,277,7.2,,1002,
2022-07-01 00:00:00,29.9,26.1,35.2,2.5,,268,9.6,,1001.6,
2022-07-02 00:00:00,29.6,26.3,34.2,2.2,,257,8.6,,1001.6,
2022-07-03 00:00:00,30.4,26.8,35,2.7,,233,8.9,,1002.8,
2022-07-04 00:00:00,29.1,25.5,34.6,5.5,,155,6.4,,1002.8,
2022-07-05 00:00:00,29.2,25.3,34.7,14.4,,181,5.7,,1003.5,
2022-07-06 00:00:00,30.1,25.9,37,5.8,,192,5.3,,1005.1,
2022-07-07 00:00:00,29.3,26.5,33.8,13.4,,270,7.1,,1005.4,
2022-07-08 00:00:00,27.8,24.9,32.4,18.5,,207,5.1,,1004.9,
2022-07-09 00:00:00,26.7,24.5,30.2,14.5,,142,6,,1004.1,
2022-07-10 00:00:00,26.6,24,32.6,26.3,,144,6.1,,1004.6,
2022-07-11 00:00:00,28.1,24.8,33.8,6.1,,257,5.5,,1004.8,
2022-07-12 00:00:00,28.4,25.7,32.7,5.2,,295,5.1,,1003.6,
2022-07-13 00:00:00,26.5,24.7,29.6,52.4,,309,4.5,,1003,
2022-07-14 00:00:00,27,24,32.4,13.3,,153,4.1,,1002.9,
2022-07-15 00:00:00,28,24,33.2,5.5,,156,3.3,,1004.3,
2022-07-16 00:00:00,28.2,24.5,33.6,11.8,,136,4.4,,1005.3,
2022-07-17 00:00:00,29.2,24.1,34.7,2.2,,167,5.1,,1006.2,
2022-07-18 00:00:00,30.4,25.8,35.5,0.6,,265,5.8,,1004.9,
2022-07-19 00:00:00,30.6,27.2,35.5,4.4,,268,7.8,,1003.5,
2022-07-20 00:00:00,28.9,25.2,33.2,7.7,,253,3.8,,1004.3,
2022-07-21 00:00:00,26.8,24.4,31.5,23.6,,117,5.7,,1005.7,
2022-07-22 00:00:00,25.9,23.5,29.9,59.1,,123,5.6,,1008,
2022-07-23 00:00:00,26.7,23.2,32.2,22.8,,98,4.6,,1008.5,
2022-07-24 00:00:00,27.9,24.5,34,9.5,,339,2.5,,1007.4,
2022-07-25 00:00:00,28.1,23.9,34.6,2.5,,28,2.6,,1007.8,
2022-07-26 00:00:00,29.5,24.7,35.3,1.7,,97,3.1,,1007.3,
2022-07-27 00:00:00,30.1,25.5,35.5,0.4,,117,4.2,,1006.5,
2022-07-28 00:00:00,30.1,25.9,35.8,2.9,,121,4.6,,1006.4,
2022-07-29 00:00:00,30.2,26,35,2.1,,147,5.8,,1005.5,
2022-07-30 00:00:00,29.7,26.3,35,7.4,,178,3.9,,1004.7,
2022-07-31 00:00:00,28.1,25,32,12.1,,262,4.4,,1004.1,
2022-08-01 00:00:00,27.7,25,33,19.6,,144,6.7,,1004.4,
2022-08-02 00:00:00,27.1,24.2,33.5,34.3,,129,5.7,,1005.4,
2022-08-03 00:00:00,27.8,24.3,33.6,28.7,,125,5.1,,1007,
2022-08-04 00:00:00,27,24.3,32.5,18.4,,169,4.9,,1006.8,
2022-08-05 00:00:00,27.6,25,32.5,9.9,,180,4.6,,1005.6,
2022-08-06 00:00:00,27.3,24.6,32.8,18.3,,146,4.4,,1004.5,
2022-08-07 00:00:00,26.3,24,32,29.1,,140,5.2,,1004.3,
2022-08-08 00:00:00,25.8,24.4,28.6,43.1,,167,5,,1005.7,
2022-08-09 00:00:00,26.9,24.2,32,26,,199,5.5,,1005.2,
2022-08-10 00:00:00,27.5,24.4,33,17.3,,248,6,,1003.9,
2022-08-11 00:00:00,27.8,24.5,32.5,12,,246,8.6,,1003.2,
2022-08-12 00:00:00,26.4,23.8,29.8,33,,152,6.3,,1005.1,
2022-08-13 00:00:00,26.9,23.4,33.3,10.6,,104,3.4,,1007.2,
2022-08-14 00:00:00,28,23.7,34,3.8,,174,3.6,,1007.7,
2022-08-15 00:00:00,28.3,25.4,35,12.4,,264,6.7,,1006.3,
2022-08-16 00:00:00,27.1,24.4,31.5,3.1,,204,6.8,,1004.6,
2022-08-17 00:00:00,26.9,24.1,32.2,21,,131,7.5,,1004.7,
2022-08-18 00:00:00,27.4,23.3,33,8,,146,3.8,,1005.8,
2022-08-19 00:00:00,28.6,24.3,34.6,0.8,,235,5.8,,1005.8,
2022-08-20 00:00:00,29,25.8,33,1.4,,261,9.5,,1004.3,
2022-08-21 00:00:00,27.7,25,31.8,33.6,,228,7.3,,1002.9,
2022-08-22 00:00:00,26.7,24.2,32.5,38.9,,142,5.6,,1004.7,
2022-08-23 00:00:00,28.4,23.6,34,0.5,,325,2.5,,1006.7,
2022-08-24 00:00:00,29.8,25.5,35,0,,298,5.2,,1005.2,
2022-08-25 00:00:00,27.2,23.6,31.5,22,,247,6.1,,1003.5,
2022-08-26 00:00:00,25.9,23.8,28.9,31.8,,151,8,,1004.6,
2022-08-27 00:00:00,27.3,24.3,31,7.1,,146,6.6,,1007.7,
2022-08-28 00:00:00,28,23.3,34,7.6,,70,4.3,,1007.8,
2022-08-29 00:00:00,28.1,24.4,34,1.7,,358,3.6,,1008.2,
2022-08-30 00:00:00,28.2,24.7,33,0.4,,35,2.9,,1008.7,
2022-08-31 00:00:00,28.8,24.7,34.5,5.8,,171,3.7,,1007.4,
2022-09-01 00:00:00,28.4,25,31.6,5.3,,123,3.8,,1007.6,
2022-09-02 00:00:00,29,24.4,33.8,0.5,,31,3.3,,1007.5,
2022-09-03 00:00:00,28.8,25.3,34.5,14.5,,128,4.6,,1006.1,
2022-09-04 00:00:00,28,24.5,35,8.4,,128,4.1,,1006.7,
2022-09-05 00:00:00,27.5,24.8,32.7,4.3,,65,3.9,,1007.2,
2022-09-06 00:00:00,26.7,23.5,31.5,34.3,,25,3.3,,1007.6,
2022-09-07 00:00:00,27,23.6,32.5,42.8,,292,3.9,,1008.7,
2022-09-08 00:00:00,26.1,23.5,29.2,25.8,,63,3.4,,1009.1,
2022-09-09 00:00:00,26.3,23.8,30.9,23.1,,1,3.3,,1009.5,
2022-09-10 00:00:00,26.1,23.9,31.4,50.8,,0,2.6,,1009.8,
2022-09-11 00:00:00,26.2,24,28.8,19.9,,63,3.1,,1009.3,
2022-09-12 00:00:00,26.8,23.7,31.5,6,,245,3.3,,1008.7,
2022-09-13 00:00:00,28,24.3,32.5,10,,354,3.8,,1008.8,
2022-09-14 00:00:00,27.2,23.5,30.7,5.8,,173,4,,1009,
2022-09-15 00:00:00,28.1,23.8,33.3,4.6,,189,6,,1007.6,
2022-09-16 00:00:00,28.1,24.1,34.4,2.1,,192,6.3,,1005.5,
2022-09-17 00:00:00,27.2,24.5,32,3.3,,116,4.7,,1006,
2022-09-18 00:00:00,26.5,23.7,30.2,17.3,,88,3.4,,1007.4,
2022-09-19 00:00:00,27.5,23.8,33.4,11.3,,281,5.7,,1008.2,
2022-09-20 00:00:00,27.5,23.1,33.7,23.1,,291,5.7,,1007.2,
2022-09-21 00:00:00,27.4,23.7,33.6,3.8,,338,4.3,,1006.8,
2022-09-22 00:00:00,27.1,24,32.5,14.4,,33,3.1,,1007.2,
2022-09-23 00:00:00,26.6,23.8,31.2,19.4,,68,2.7,,1007.8,
2022-09-24 00:00:00,26.8,23.7,33,33.6,,7,3.4,,1007.1,
2022-09-25 00:00:00,25.7,23.8,28.8,21.8,,359,3.6,,1007.3,
2022-09-26 00:00:00,25.5,23.3,31,25.4,,117,4.1,,1008.3,
2022-09-27 00:00:00,26.9,23.5,32,1.2,,0,2.2,,1006.8,
2022-09-28 00:00:00,28.3,23.3,32.5,2.1,,333,3.9,,1003.3,
2022-09-29 00:00:00,28.8,25.8,32.6,17,,339,2.7,,1001.6,
2022-09-30 00:00:00,26.3,24.7,29.6,27.1,,314,5.7,,1003.6,
2022-10-01 00:00:00,26.6,23.3,31.5,33.8,,90,5.3,,1006,
2022-10-02 00:00:00,26.1,23.9,29.2,18.2,,69,3.9,,1007.7,
2022-10-03 00:00:00,26,23.7,29.8,29.3,,16,2.7,,1009,
2022-10-04 00:00:00,26.6,22.9,32.5,19.2,,17,4.4,,1010.7,
2022-10-05 00:00:00,26.9,22.8,33.2,3.8,,343,3.6,,1011,
2022-10-06 00:00:00,27,23.4,33,10.6,,14,3.7,,1010.7,
2022-10-07 00:00:00,27.1,23.2,33.2,18.7,,8,3.7,,1010.8,
2022-10-08 00:00:00,26.6,23.1,31.2,12.1,,37,5.3,,1011.7,
2022-10-09 00:00:00,26.9,23.2,33,7.9,,357,4.1,,1012,
2022-10-10 00:00:00,27.1,23.5,32.5,12.5,,353,5,,1012.9,
2022-10-11 00:00:00,26.7,22.2,31.4,0.7,,311,4.1,,1012.9,
2022-10-12 00:00:00,27.1,22.4,32.6,0.3,,313,3.2,,1011.9,
2022-10-13 00:00:00,27.5,23.1,33,0.2,,0,2.4,,1010.4,
2022-10-14 00:00:00,26.9,23.9,32.5,3.2,,314,4.1,,1009.2,
2022-10-15 00:00:00,26.2,23,30.1,0.3,,28,5.5,,1008.8,
2022-10-16 00:00:00,25.1,22.8,28,4.6,,27,2.9,,1011.6,
2022-10-17 00:00:00,26.2,20.9,32.3,0,,337,3.7,,1011.3,
2022-10-18 00:00:00,26.3,21.4,32.4,0,,6,4.2,,1010.5,
2022-10-19 00:00:00,26.5,20.6,31.8,0,,27,3.6,,1010.5,
2022-10-20 00:00:00,26.2,20.1,31.2,0,,42,2.6,,1011.2,
2022-10-21 00:00:00,26.8,21.4,32.4,0,,30,3.9,,1012.5,
2022-10-22 00:00:00,27.2,22.4,31.5,3.7,,359,4.3,,1012.8,
2022-10-23 00:00:00,27.5,22.6,32.8,0.1,,287,2.9,,1012.4,
2022-10-24 00:00:00,27.6,22.4,32.3,0,,330,2.8,,1011,
2022-10-25 00:00:00,28.1,23.2,34,0,,3,2.3,,1011.1,
2022-10-26 00:00:00,28.1,23.4,33.7,0.7,,3,4,,1010.7,
2022-10-27 00:00:00,27.2,23.8,31.3,5.9,,315,3.8,,1010.4,
2022-10-28 00:00:00,27.9,23.7,33,0.3,,344,4.3,,1009.7,
2022-10-29 00:00:00,27.3,22.4,32,0,,359,3.5,,1010.5,
2022-10-30 00:00:00,26.8,21.3,32.5,0,,349,2.8,,1010.4,
2022-10-31 00:00:00,27.1,21.6,32.9,0,,336,3.2,,1010.5,
2022-11-01 00:00:00,26.8,21.6,31.5,0,,353,3.3,,1010.8,
2022-11-02 00:00:00,26,21,32.6,0,,317,3.5,,1010.1,
2022-11-03 00:00:00,25.9,20.9,31.5,0,,153,3.1,,1010.5,
2022-11-04 00:00:00,26,20.3,31.8,0,,40,2.8,,1012.7,
2022-11-05 00:00:00,25.9,20.7,32,0,,358,2.6,,1014.4,
2022-11-06 00:00:00,25.7,19.5,32.8,0,,344,2.9,,1014,
2022-11-07 00:00:00,25.6,19.8,32.9,0,,329,3.9,,1013,
2022-11-08 00:00:00,25.8,19.7,32.5,0,,333,3.3,,1012.6,
2022-11-09 00:00:00,25.8,19.7,32.5,0,,350,3.1,,1012.8,
2022-11-10 00:00:00,25.6,19.1,31.8,0,,340,3.6,,1012.7,
2022-11-11 00:00:00,25.7,19.1,33,0,,335,4,,1012.1,
2022-11-12 00:00:00,26.1,19.8,33.2,0,,329,5,,1011.1,
2022-11-13 00:00:00,27,20.9,33.6,0,,332,4.3,,1010.3,
2022-11-14 00:00:00,27.1,22.7,32,3.5,,3,2.8,,1011.2,
2022-11-15 00:00:00,27.3,24,34,0.8,,319,2.9,,1010.7,
2022-11-16 00:00:00,27.8,23.2,34.6,8.3,,17,4.6,,1009.4,
2022-11-17 00:00:00,27.6,23.2,34,1.8,,0,3.2,,1009.1,
2022-11-18 00:00:00,27,23.7,32.7,1.8,,352,3.2,,1010.3,
2022-11-19 00:00:00,28.1,23.8,34,0,,353,3.1,,1009.8,
2022-11-20 00:00:00,28.1,23.8,34.1,0.5,,337,3.9,,1008.7,
2022-11-21 00:00:00,28.2,23.3,34,0.1,,347,2.8,,1007.7,
2022-11-22 00:00:00,28.6,23.9,34.5,0,,350,3.4,,1007.3,
2022-11-23 00:00:00,27.7,23.7,33.4,3.5,,1,4.3,,1008.1,
2022-11-24 00:00:00,25.8,24,30.8,24.4,,353,3.4,,1009.5,
2022-11-25 00:00:00,25.8,23,30.6,9.6,,45,2.7,,1011.1,
2022-11-26 00:00:00,25.9,22.8,31.1,6.3,,352,3.8,,1010.5,
2022-11-27 00:00:00,26.4,23.5,30.4,6.2,,77,3.5,,1009.1,
2022-11-28 00:00:00,27.2,23.3,33.3,2,,71,2,,1009.6,
2022-11-29 00:00:00,27.5,23.8,33.7,4.5,,351,2.1,,1010.4,
2022-11-30 00:00:00,27.6,24.1,34.2,2.3,,358,2.6,,1010.5,
2022-12-01 00:00:00,26.2,23.6,30.3,12.1,,358,2.5,,1011.2,
2022-12-02 00:00:00,26.7,23.2,32,3.9,,348,3.3,,1011,
2022-12-03 00:00:00,27,23,32.5,0.2,,353,3,,1010.7,
2022-12-04 00:00:00,27.2,22.2,33,0,,1,3,,1011,
2022-12-05 00:00:00,27.2,22.5,32.4,0,,54,4.4,,1011.7,
2022-12-06 00:00:00,26.6,23.5,31.5,0.3,,136,3.3,,1011.2,
2022-12-07 00:00:00,26.5,22.8,31.6,0,,45,2.4,,1011.2,
2022-12-08 00:00:00,27,22.6,32.4,0,,20,2.7,,1011.4,
2022-12-09 00:00:00,27.1,22.7,32.3,0.1,,50,2.7,,1010.6,
2022-12-10 00:00:00,27.1,22.9,32.3,0,,143,3.5,,1010.1,
2022-12-11 00:00:00,26.7,22.2,31.5,0,,100,4.7,,1010.7,
2022-12-12 00:00:00,26.2,22.5,31,0.1,,141,6.4,,1011.4,
2022-12-13 00:00:00,24.9,21.3,28.3,0.9,,127,5.5,,1013.2,
2022-12-14 00:00:00,23.9,18.8,29.2,0,,82,4.3,,1014.1,
2022-12-15 00:00:00,22.4,17.1,28.7,0,,43,3.3,,1012.5,
2022-12-16 00:00:00,22.9,16.8,30,0,,347,3.1,,1011.3,
2022-12-17 00:00:00,24.2,18.1,30.9,0,,27,6.6,,1013.2,
2022-12-18 00:00:00,23.2,20.2,26.7,0,,40,7.3,,1015.4,
2022-12-19 00:00:00,20.9,16.3,26.7,0,,5,5.2,,1014.4,
2022-12-20 00:00:00,21.2,15.5,28.5,0,,335,3.3,,1012.2,
2022-12-21 00:00:00,22.3,15.9,29.5,0,,341,3,,1011.8,
2022-12-22 00:00:00,23.4,17.7,31,0,,7,3.3,,1010.8,
2022-12-23 00:00:00,23.9,19.4,30,0,,130,4.1,,1011.2,
2022-12-24 00:00:00,24.3,20.5,28.8,0,,141,4.2,,1013.2,
2022-12-25 00:00:00,23.8,19.9,28,0,,164,4,,1015.1,
2022-12-26 00:00:00,23.1,17.6,29.6,0,,339,3.6,,1015.9,
2022-12-27 00:00:00,23,17.5,30.2,0,,5,2.6,,1015.2,
2022-12-28 00:00:00,23.3,18.4,30,0,,84,3.2,,1015.4,
2022-12-29 00:00:00,23.7,19,29.6,0.3,,47,3.4,,1016.1,
2022-12-30 00:00:00,23.6,19.8,30,0.1,,93,4.1,,1017.2,
2022-12-31 00:00:00,22.9,19,29.4,0,,52,3,,1017.2,
2023-01-01 00:00:00,22.5,18.6,28.4,0,,14,2.7,,1016.9,
2023-01-02 00:00:00,22.1,16.3,29.3,0,,340,2.7,,1017,
2023-01-03 00:00:00,23.6,19,28.4,0,,339,4.3,,1016.5,
2023-01-04 00:00:00,24.7,20.2,31.2,0,,350,3.7,,1015.7,
2023-01-05 00:00:00,24.7,19,31.2,0,,8,3.2,,1015.4,
2023-01-06 00:00:00,24.2,18.2,30.5,0,,26,6.3,,1016.2,
2023-01-07 00:00:00,23.4,18,29.5,0,,346,5.9,,1015.3,
2023-01-08 00:00:00,23.5,18.1,28.7,0,,342,5.3,,1014.2,
2023-01-09 00:00:00,24.9,20.2,30.4,0,,329,5.4,,1014.2,
2023-01-10 00:00:00,26.3,21.2,32.1,0,,7,4.3,,1012.4,
2023-01-11 00:00:00,25.5,22.2,31.7,1.5,,121,4.1,,1011.3,
2023-01-12 00:00:00,25.4,21.9,30.8,0.3,,152,5.9,,1010.5,
2023-01-13 00:00:00,25.6,19.8,31.7,0,,313,5.2,,1010.7,
2023-01-14 00:00:00,24.9,18.7,32.2,0,,281,7.9,,1009.5,
2023-01-15 00:00:00,24,17.5,31.7,0,,322,7.1,,1009.1,
2023-01-16 00:00:00,22.8,16.1,30.7,0,,5,5.2,,1011.1,
2023-01-17 00:00:00,23.7,18,31,0,,30,5.1,,1013,
2023-01-18 00:00:00,25.2,21,31.7,0,,114,5,,1014.7,
2023-01-19 00:00:00,23.8,19.1,30.5,0,,280,5.2,,1014.6,
2023-01-20 00:00:00,23.6,18.5,31,0,,16,4.3,,1014.3,
2023-01-21 00:00:00,23,16.5,31.2,0,,346,3.7,,1013.2,
2023-01-22 00:00:00,23.1,16.9,32.5,0,,353,3.6,,1011.8,
2023-01-23 00:00:00,23.4,16.7,33.2,0,,20,3.9,,1010.9,
2023-01-24 00:00:00,24.3,16.7,32.8,0,,28,8.8,,1012.6,
2023-01-25 00:00:00,22.9,18,28.8,0,,34,5.1,,1013.9,
2023-01-26 00:00:00,22.3,17,30.1,0,,61,4.4,,1012.3,
2023-01-27 00:00:00,23.3,15.8,30.8,0,,25,7.6,,1012.5,
2023-01-28 00:00:00,23.1,18,29.8,0,,59,7.6,,1013.9,
2023-01-29 00:00:00,21.9,16.5,28.5,0,,58,7.8,,1015.5,
2023-01-30 00:00:00,20.8,14,28.2,0,,9,6.1,,1016,
2023-01-31 00:00:00,21.3,15.1,29.3,0,,69,4.5,,1012.4,
2023-02-01 00:00:00,22.8,16,30.8,0,,13,4.2,,1010.4,
2023-02-02 00:00:00,24.7,17.6,33.2,0,,350,4,,1010.3,
2023-02-03 00:00:00,26.3,20,33.2,0,,338,5.8,,1010.5,
2023-02-04 00:00:00,26.7,23,31.4,0.5,,137,6.2,,1009.9,
2023-02-05 00:00:00,26.8,22.2,32.5,3.3,,132,6.6,,1009.5,
2023-02-06 00:00:00,27.3,21.9,34.8,0,,223,5.1,,1009,
2023-02-07 00:00:00,28.1,22.7,35,0,,214,7.3,,1008.7,
2023-02-08 00:00:00,27,20.6,35,0,,192,5.8,,1009,
2023-02-09 00:00:00,26.5,19.8,34,0,,342,5.2,,1009.1,
2023-02-10 00:00:00,27.6,21.7,35,0,,247,5.1,,1009.3,
2023-02-11 00:00:00,28,21.7,35.5,0,,160,6.5,,1009,
2023-02-12 00:00:00,28.1,21,35.2,0,,237,8.5,,1009.3,
2023-02-13 00:00:00,27.8,21,34.4,0,,317,5.7,,1009.3,
2023-02-14 00:00:00,27.8,21.6,35,0,,356,4.8,,1009.5,
2023-02-15 00:00:00,26.1,21,33.2,1.5,,108,8.2,,1011.6,
2023-02-16 00:00:00,25.8,21,31.4,1.4,,49,7.5,,1014.2,
2023-02-17 00:00:00,25.2,21.5,31.5,0,,357,7.9,,1014.3,
2023-02-18 00:00:00,24.3,20.4,28.9,0.2,,319,6.2,,1013.3,
2023-02-19 00:00:00,25.3,18,34,0,,353,4.5,,1012.1,
2023-02-20 00:00:00,26.5,22.3,31.8,0,,183,4.2,,1012.1,
2023-02-21 00:00:00,26.5,21.4,33,0,,127,5.6,,1013,
2023-02-22 00:00:00,26.3,20.6,33,0,,133,5.7,,1012.7,
2023-02-23 00:00:00,26.4,20.2,34.6,0,,146,6.6,,1011.7,
2023-02-24 00:00:00,27.1,20.7,34.5,0,,99,5.6,,1011.3,
2023-02-25 00:00:00,27,22.6,32.4,0,,107,7,,1015.4,
2023-02-26 00:00:00,25.4,21.2,31,0,,59,7.4,,1018.8,
2023-02-27 00:00:00,23.2,16.9,30.1,0,,44,6.3,,1018.5,
2023-02-28 00:00:00,23.7,15.5,32,0,,10,5.4,,1016.6,
2023-03-01 00:00:00,25.3,18,34.5,0,,343,5.7,,1015,
2023-03-02 00:00:00,26.6,19.5,34.9,0,,167,6.2,,1014.7,
2023-03-03 00:00:00,26.6,20.9,33.2,0,,141,5.5,,1016.1,
2023-03-04 00:00:00,26,20,32.5,0,,142,5.7,,1016.6,
2023-03-05 00:00:00,25.9,20.1,31.9,0,,129,5.3,,1016,
2023-03-06 00:00:00,26.2,20.1,32.7,0,,147,6.4,,1014.3,
2023-03-07 00:00:00,27,20.2,34.5,0,,122,5.8,,1013.3,
2023-03-08 00:00:00,27.7,20.6,35.8,0,,129,5.6,,1012.7,
2023-03-09 00:00:00,28.1,21.5,35.3,0,,108,5.6,,1011.6,
2023-03-10 00:00:00,28.5,22.8,34.9,0,,107,6,,1011.2,
2023-03-11 00:00:00,28.9,22.6,35.7,0,,130,5.6,,1010.5,
2023-03-12 00:00:00,29,23.8,35.4,7.2,,114,7.6,,1010.9,
2023-03-13 00:00:00,24.8,22,30.7,12.8,,348,7.1,,1014,
2023-03-14 00:00:00,25.9,20.4,31.6,0,,346,5.9,,1011.5,
2023-03-15 00:00:00,27.1,21.7,34,0,,33,4.9,,1010.1,
2023-03-16 00:00:00,27.9,22.2,35,0,,4,4.5,,1011,
2023-03-17 00:00:00,28.2,22.5,35.5,0,,207,5.1,,1010.7,
2023-03-18 00:00:00,29.1,23.9,36.2,0,,107,6.1,,1009.2,
2023-03-19 00:00:00,29.5,23.4,36.2,1.1,,163,9.3,,1008.4,
2023-03-20 00:00:00,30.4,24,36.8,0.3,,280,7.3,,1007.6,
2023-03-21 00:00:00,31.1,24.7,37.4,0,,223,8.4,,1006.9,
2023-03-22 00:00:00,31.6,24.7,39.3,0,,271,9.9,,1005.7,
2023-03-23 00:00:00,32.2,26,38.7,0,,248,13.7,,1005.4,
2023-03-24 00:00:00,32.3,26.7,39.7,0,,264,11.2,,1006.3,
2023-03-25 00:00:00,32.3,25,39,0,,241,10.4,,1006.7,
2023-03-26 00:00:00,31.9,25.2,38.7,0,,217,9.8,,1006.2,
2023-03-27 00:00:00,31.6,25,39.8,0,,192,8,,1006.5,
2023-03-28 00:00:00,31.1,25.9,37.7,0.3,,135,7.9,,1007.9,
2023-03-29 00:00:00,31.3,25,38,0,,192,10.6,,1008.7,
2023-03-30 00:00:00,31.3,24.7,38.2,0,,168,9.9,,1007,
2023-03-31 00:00:00,31.6,24.4,38,0,,166,7.8,,1006.6,
2023-04-01 00:00:00,31.2,25.4,37.5,0,,167,9.4,,1006.5,
